code,name
750021,ТП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В КЫРИНСКОМ РАЙОНЕ
750021,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750022,ТП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В НЕРЧИНСКО-ЗАВОДСКОМ РАЙОНЕ
750022,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750023,МП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В НЕРЧИНСКОМ РАЙОНЕ
750023,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В НЕРЧИНСКОМ РАЙОНЕ
750023,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧИТИНСКОЙ ОБЛ. В НЕРЧИНСКОМ РАЙОНЕ
750023,ТП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В НЕРЧИНСКОМ РАЙОНЕ
750023,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750024,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В МОГОЧИНСКОМ РАЙОНЕ
750024,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧИТИНСКОЙ ОБЛ. В МОГОЧИНСКОМ РАЙОНЕ
750024,ОТДЕЛОМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В Г. МОГОЧА
750024,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750025,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧИТИНСКОЙ ОБЛ. В ПЕТРОВСК-ЗАБАЙКАЛЬСКОМ РАЙОНЕ
750025,ОТДЕЛОМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ПЕТРОВСК-ЗАБАЙКАЛЬСКОМ РАЙОНЕ
750025,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750026,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ПРИАРГУНСКОМ РАЙОНЕ
750026,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧИТИНСКОЙ ОБЛ. В ПРИАРГУНСКОМ РАЙОНЕ
750026,ОТДЕЛОМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ПОС. ПРИАРГУНСК
750026,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750027,ТП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ОНОНСКОМ РАЙОНЕ
750027,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750028,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ОЛОВЯННИНСКОМ РАЙОНЕ
750028,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ПОС. ЯСНОГОРСК
750028,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧИТИНСКОЙ ОБЛ. В ОЛОВЯННИНСКОМ РАЙОНЕ
750028,ТП В ПОС. ОЛОВЯННАЯ ОУФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ОЛОВЯНИНСКОМ РАЙОНЕ
750028,ТП В ПОС. ОЛОВЯННАЯ ОУФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ОЛОВЯННИНСКОМ РАЙОНЕ
750028,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750029,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ОЛОВЯННИНСКОМ РАЙОНЕ ПГТ ЯСНОГОРСК
750029,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ОЛОВЯННИНСКОМ РАЙОНЕ
750029,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ПОС. ЯСНОГОРСК
750029,ОТДЕЛОМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ПОС. ЯСНОГОРСК
750029,ТП В ПОС. ЯСНОГОРСК ОУФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ОЛОВЯННИНСКОМ РАЙОНЕ
750029,ТП В ПОС. ЯСНОГОРСК ОУФМС РОССИИ ПО ЧИТИНСКОЙ ОБЛ. В ОЛОВЯННИНСКОМ РАЙОНЕ
750029,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750030,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В СРЕТЕНСКОМ РАЙОНЕ
750030,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750031,МП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ТУНГОКОЧЕНСКОМ РАЙОНЕ
750031,ТП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ТУНГОКОЧЕНСКОМ РАЙОНЕ
750031,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750032,ТП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ТУНГИРО-ОЛЕКМИНСКОМ РАЙОНЕ
750032,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750033,МП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В УЛЕТОВСКОМ РАЙОНЕ
750033,ТП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В УЛЕТОВСКОМ РАЙОНЕ
750033,ТП УФМС РОССИИ ПО ЧИТИНСКОЙ ОБЛ. В УЛЕТОВСКОМ РАЙОНЕ
750033,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750034,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧИТИНСКОЙ ОБЛ. В ХИЛОКСКОМ РАЙОНЕ
750034,ОТДЕЛОМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ХИЛОКСКОМ РАЙОНЕ
750034,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750035,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ЧЕРНЫШЕВСКОМ РАЙОНЕ
750035,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧИТИНСКОЙ ОБЛ. В ЧЕРНЫШЕВСКОМ РАЙОНЕ
750035,ОТДЕЛОМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ЧЕРНЫШЕВСКОМ РАЙОНЕ
750035,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750036,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ШИЛКИНСКОМ РАЙОНЕ
750036,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧИТИНСКОЙ ОБЛ. В ШИЛКИНСКОМ РАЙОНЕ
750036,ОТДЕЛОМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В Г. ШИЛКА
750036,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750037,МП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ШЕЛОПУГИНСКОМ РАЙОНЕ
750037,ТП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ШЕЛОПУГИНСКОМ РАЙОНЕ
750037,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750038,МП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ПОС. ГОРНЫЙ
750038,ТП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ПОС. ГОРНЫЙ
750038,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750039,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ЧЕРНОВСКОМ РАЙОНЕ Г. ЧИТЫ
750039,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧИТИНСКОЙ ОБЛ. В ЧЕРНОВСКОМ РАЙОНЕ Г. ЧИТЫ
750039,ТП В ПОС. КАДАЛА УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ЧЕРНОВСКОМ РАЙОНЕ Г. ЧИТЫ
750039,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750040,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ОЛОВЯННИНСКОМ РАЙОНЕ
750040,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧИТИНСКОЙ ОБЛ. В ОЛОВЯННИНСКОМ РАЙОНЕ
750040,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750041,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В МОГОЧИНСКОМ РАЙОНЕ
750041,ОТДЕЛОМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В Г. МОГОЧА
750041,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750042,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В СРЕТЕНСКОМ РАЙОНЕ
750042,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750043,МП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ТУНГОКОЧЕНСКОМ РАЙОНЕ
750043,ТП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ТУНГОКОЧЕНСКОМ РАЙОНЕ
750043,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750044,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ШИЛКИНСКОМ РАЙОНЕ
750044,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЧИТИНСКОЙ ОБЛ. В ШИЛКИНСКОМ РАЙОНЕ
750044,ОТДЕЛОМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В Г. ШИЛКА
750044,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750045,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750046,ОТДЕЛОМ УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В АГИНСКОМ РАЙОНЕ
750046,ТП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В АГИНСКОМ РАЙОНЕ
750046,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750047,МП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ДУЛЬДУРГИНСКОМ РАЙОНЕ
750047,ТП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В ДУЛЬДУРГИНСКОМ РАЙОНЕ
750047,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
750048,МП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В МОГОЙТУЙСКОМ РАЙОНЕ
750048,ТП УФМС РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ В МОГОЙТУЙСКОМ РАЙОНЕ
750048,УМВД РОССИИ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ
751001,ОПВС УВД ЧИТИНСКОЙ ОБЛ.
751001,ОТДЕЛЕНИЕМ ПАСПОРТНО-ВИЗОВОЙ СЛУЖБЫ УВД ЧИТИНСКОЙ ОБЛ.
751001,УВД ЧИТИНСКОЙ ОБЛ.
752001,ОВД ЦЕНТРАЛЬНОГО РАЙОНА Г. ЧИТЫ
752002,ОВД ИНГОДИНСКОГО РАЙОНА Г. ЧИТЫ
752003,ОВД ЖЕЛЕЗНОДОРОЖНОГО РАЙОНА Г. ЧИТЫ
752004,ОВД ЧЕРНОВСКОГО РАЙОНА Г. ЧИТЫ
752005,ОВД ЧИТИНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752006,ОВД АКШИНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752007,ОВД АЛЕКСАНДРОВО-ЗАВОДСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752008,ОВД БАЛЕЙСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752009,ОВД БОРЗИНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752010,ОВД ГАЗИМУРО-ЗАВОДСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752011,ОВД ЗАБАЙКАЛЬСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752012,ОВД КАЛАРСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752013,ОВД КАЛГАНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752014,ОВД КАРЫМСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752015,ОВД КРАСНОЧИКОЙСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752016,ОВД КРАСНОКАМЕНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752017,ОВД КЫРИНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752018,ОВД МОГОЧИНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752019,ОВД НЕРЧИНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752020,НЕРЧИНСКО-ЗАВОДСКИМ РОВД ЧИТИНСКОЙ ОБЛ.
752020,ОВД НЕРЧИНСКО-ЗАВОДСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752021,ОВД ОЛОВЯННИНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752022,ОВД ОНОНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752023,ОВД ПРИАРГУНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752024,ГОВД Г. ПЕТРОВСКА-ЗАБАЙКАЛЬСКОГО ЧИТИНСКОЙ ОБЛ.
752024,ОВД Г. ПЕТРОВСКА-ЗАБАЙКАЛЬСКОГО ЧИТИНСКОЙ ОБЛ.
752024,ОВД ПЕТРОВСК-ЗАБАЙКАЛЬСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752025,ОВД СРЕТЕНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752026,ОВД ТУНГОКОЧЕНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752027,ОВД ТУНГИРО-ОЛЕКМИНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752028,ОВД УЛЕТОВСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752029,ОВД ХИЛОКСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752030,ОВД ЧЕРНЫШЕВСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752031,ОВД ШИЛКИНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
752032,ОВД ШЕЛОПУГИНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
753001,КАДАЛИНСКИМ ОМ ЧЕРНОВСКОГО ОВД Г. ЧИТЫ
753001,КАДАЛИНСКИМ ОМ ЧЕРНОВСКОГО РАЙОНА Г. ЧИТЫ
753002,ШЕРЛОВОГОРСКИМ ОМ БОРЗИНСКОГО ОВД ЧИТИНСКОЙ ОБЛ.
753002,ШЕРЛОВОГОРСКИМ ОМ БОРЗИНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
753003,КЛИЧКИНСКИМ ОМ ПРИАРГУНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
753004,ДАРАСУНСКИМ ОМ КАРЫМСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
753005,КУРОРТ-ДАРАСУНСКИМ ОМ КАРЫМСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
753006,ЗОЛОТОРЕЧЕНСКИМ ОМ ОЛОВЯННИНСКОГО ОВД ЧИТИНСКОЙ ОБЛ.
753006,ЗОЛОТОРЕЧЕНСКИМ ОМ ОЛОВЯННИНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
753007,ЯСНОГОРСКИМ ОМ ОЛОВЯННИНСКОГО ОВД ЧИТИНСКОЙ ОБЛ.
753007,ЯСНОГОРСКИМ ОМ ОЛОВЯННИНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
753008,КОКУЙСКИМ ОМ СРЕТЕНСКОГО ОВД ЧИТИНСКОЙ ОБЛ.
753008,КОКУЙСКИМ ОМ СРЕТЕНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
753009,ВЕРШИНО-ДАРАСУНСКИМ ОМ ТУНГОКОЧЕНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
753009,ВЕРШИНО-ДАРАСУНСКИМ ОМ ТУНГОКОЧЕНСКОГО РОВД ЧИТИНСКОЙ ОБЛ.
753010,МОГЗОНСКИМ ОМ ХИЛОКСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
753011,ПЕРВОМАЙСКИМ ОМ ОВД ШИЛКИНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
753011,ПЕРВОМАЙСКИМ ОМ ШИЛКИНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
753015,ПЕРВОМАЙСКИМ ОМ ШИЛКИНСКОГО РАЙОНА ЧИТИНСКОЙ ОБЛ.
753017,ОТДЕЛЕНИЕМ МИЛИЦИИ ПОС. ГОРНЫЙ ЧИТИНСКОЙ ОБЛ.
753017,ОТДЕЛЕНИЕМ МИЛИЦИИ ПОСЕЛКА ГОРНЫЙ ЧИТИНСКОЙ ОБЛ.
760000,УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760001,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В КИРОВСКОМ РАЙОНЕ Г. ЯРОСЛАВЛЯ
760001,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760002,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В ЛЕНИНСКОМ РАЙОНЕ Г. ЯРОСЛАВЛЯ
760002,ОТДЕЛОМ УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В ЛЕНИНСКОМ РАЙОНЕ Г. ЯРОСЛАВЛЯ - ОТДЕЛЕНИЕ ПРОТИВОДЕЙСТВИЯ НЕЗАКОННОЙ МИГРАЦИИ
760002,ОТДЕЛОМ УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В ЛЕНИНСКОМ РАЙОНЕ Г. ЯРОСЛАВЛЯ
760002,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760003,ОТДЕЛОМ УФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В ДЗЕРЖИНСКОМ РАЙОНЕ Г. ЯРОСЛАВЛЯ
760003,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760004,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В КРАСНОПЕРЕКОПСКОМ РАЙОНЕ Г. ЯРОСЛАВЛЯ
760004,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760005,ФРУНЗЕНСКИМ РОВД Г. ЯРОСЛАВЛЯ
760005,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. ВО ФРУНЗЕНСКОМ РАЙОНЕ Г. ЯРОСЛАВЛЯ
760005,ОТДЕЛОМ УФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В ФРУНЗЕНСКОМ РАЙОНЕ Г. ЯРОСЛАВЛЯ
760005,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760006,ОТДЕЛОМ УФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В ЗАВОЛЖСКОМ РАЙОНЕ Г. ЯРОСЛАВЛЯ
760006,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760007,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. РЫБИНСКЕ
760007,ОТДЕЛОМ УФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. РЫБИНСКЕ
760007,ОТДЕЛОМ УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. РЫБИНСКЕ И РЫБИНСКОМ РАЙОНЕ
760007,ОТДЕЛОМ УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. РЫБИНСКЕ
760007,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760008,ОТДЕЛОМ УФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. ПЕРЕСЛАВЛЕ-ЗАЛЕССКОМ И ПЕРЕСЛАВСКОМ РАЙОНЕ
760008,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760009,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. РОСТОВЕ И РОСТОВСКОМ РАЙОНЕ
760009,ОТДЕЛОМ УФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. РОСТОВЕ
760009,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760010,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. УГЛИЧЕ И УГЛИЧСКОМ РАЙОНЕ
760010,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. Г. УГЛИЧЕ И УГЛИЧСКОМ РАЙОНЕ
760010,ОТДЕЛОМ УФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. УГЛИЧЕ
760010,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760011,ТП УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В БОЛЬШЕСЕЛЬСКОМ РАЙОНЕ
760011,ТП № 1 ОУФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. РЫБИНСКЕ
760011,ТП № 1 ОУФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. РЫБИНСКЕ
760011,ТП № 2 ОУФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. УГЛИЧЕ
760011,ТП № 2 ОУФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. УГЛИЧЕ
760011,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760012,ТП В БОРИСОГЛЕБСКОМ РАЙОНЕ ОУФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. РОСТОВЕ
760012,ТП УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В БОРИСОГЛЕБСКОМ РАЙОНЕ
760012,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760013,МП № 2 ОУФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. УГЛИЧЕ
760013,ТП № 2 ОУФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. УГЛИЧЕ
760013,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760014,МП В ГАВРИЛОВ-ЯМСКОМ РАЙОНЕ ОУФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. РОСТОВЕ
760014,ОТДЕЛЕНИЕМ В ГАВРИЛОВ-ЯМСКОМ РАЙОНЕ ОУФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. РОСТОВЕ
760014,ОТДЕЛЕНИЕМ В ГАВРИЛОВ-ЯМСКОМ РАЙОНЕ ОУФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. РОСТОВЕ
760014,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В ГАВРИЛОВ-ЯМСКОМ РАЙОНЕ
760014,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760015,ОТДЕЛЕНИЕМ В ДАНИЛОВСКОМ РАЙОНЕ ОУФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В ЯРОСЛАВСКОМ РАЙОНЕ
760015,ОТДЕЛЕНИЕМ В ДАНИЛОВСКОМ РАЙОНЕ ОУФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В ЯРОСЛАВСКОМ РАЙОНЕ
760015,ОТДЕЛЕНИЕМ В НЕКРАСОВСКОМ РАЙОНЕ ОУФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В ЯРОСЛАВСКОМ РАЙОНЕ
760015,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В ДАНИЛОВСКОМ РАЙОНЕ
760015,ТП № 3 ОУФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В ЯРОСЛАВСКОМ РАЙОНЕ
760015,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760016,ТП УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В ЛЮБИМСКОМ РАЙОНЕ
760016,ТП № 1 ОУФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В ЯРОСЛАВСКОМ РАЙОНЕ
760016,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760017,ТП УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В МЫШКИНСКОМ РАЙОНЕ
760017,ТП № 1 ОУФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. УГЛИЧЕ
760017,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760018,ОТДЕЛЕНИЕМ В НЕКРАСОВСКОМ РАЙОНЕ ОУФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В ЯРОСЛАВСКОМ РАЙОНЕ
760018,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В НЕКРАСОВСКОМ РАЙОНЕ
760018,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
760019,ТП УФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В НЕКОУЗСКОМ РАЙОНЕ
760019,ТП № 3 ОУФМС ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. УГЛИЧЕ
760019,ТП № 3 ОУФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ. В Г. УГЛИЧЕ
760019,УМВД РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛ.
